PO_ID,Item_num,Item_desc,Txns,Sls_U,Sls_$
654896261,10697005,JACK REACHER NEVER GO BACK,1.00,8.00,143.92
654896261,10696994,TYLER PERRY MADEA ON THE RUN,1.00,8.00,119.92
654896261,10269897,IP MAN 3 CANTONESE,1.00,8.00,103.92
654896269,10628620,ARIA THE SCARLET AMMO 1ST SEASON,1.00,8.00,159.92
654896452,9648950,GAME OF THRONES THE COMPLETE FIRST SEASON (BD),1.00,8.00,349.52
654896492,10809730,RINGS,1.00,8.00,159.92
654896492,10809729,A DOGS PURPOSE,1.00,8.00,159.68
654896768,10862435,I AM NOT YOUR NEGRO,1.00,8.00,64.32
655081577,10862547,GOLD,1.00,8.00,159.92
655081683,10809720,A DOGS PURPOSE,1.00,8.00,159.92
655081683,10781115,SPLIT,1.00,8.00,159.92
655082193,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
655082277,10827562,LA LA LAND BD,1.00,8.00,215.92
655082298,10809720,A DOGS PURPOSE,1.00,8.00,159.92
655082343,10697005,JACK REACHER NEVER GO BACK,1.00,8.00,143.92
655082360,10781122,ROGUE ONE A STAR WARS STORY,1.00,8.00,159.92
655082360,10760332,ASSASSINS CREED BD,1.00,8.00,199.92
655082360,10760313,FANTASTIC BEAST AND WHERE TO FIND THEM,1.00,8.00,159.92
655082395,10666541,MOANA BD DVD DIGITAL,1.00,8.00,223.92
655082456,10781134,HIDDEN FIGURES,1.00,8.00,199.92
655082456,10697006,LOVING,1.00,8.00,159.92
655082465,10312471,ZOOTOPIA,1.00,8.00,159.92
655082465,9648491,TURN WASHINGTON SPIES 1ST SEASON,1.00,8.00,119.92
655082465,9170340,TRIPLE FEATURE ROAD TO ELDORADO/SINBAD/JOPSEPH,1.00,8.00,87.92
655082465,8521262,WRECK IT RALPH,1.00,8.00,159.92
655082475,10809708,UNDERWORLD BLOOD WARS,1.00,8.00,159.92
655082475,9939677,JURASSIC WORLD,1.00,8.00,127.92
655082502,10741485,SING BD DVD DIGITAL,1.00,8.00,199.92
655082657,10723248,OFFICE CHRISTMAS PARTY,1.00,8.00,207.92
655082704,10827562,LA LA LAND BD,1.00,8.00,215.92
655082715,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
655082719,10760311,ASSASSINS CREED DVD,1.00,8.00,159.92
655083080,10809708,UNDERWORLD BLOOD WARS,1.00,8.00,159.92
655083132,10781122,ROGUE ONE A STAR WARS STORY,1.00,8.00,159.92
655083168,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
655083168,10666512,KEEPING UP WITH THE JONESES,1.00,8.00,159.92
655083192,10439506,PROSCAN PDVD1053 PROGRESSIVE DVD PLAYER,1.00,8.00,175.92
655083204,10666541,MOANA BD DVD DIGITAL,1.00,8.00,223.92
655083266,10809730,RINGS,1.00,8.00,175.92
655083266,10781099,THREE CANTONESE,1.00,8.00,119.92
655083312,9149023,"SYLVANIA SDVD9019 9"" PORTABLE DVD",1.00,8.00,543.92
655083784,10245896,CAPTAIN AMERICA FIRST AVENGER BD,1.00,8.00,143.92
655084480,9565751,FURY DVD/UV,1.00,8.00,103.92
655084777,10741485,SING BD DVD DIGITAL,1.00,8.00,119.92
655084901,9648805,MODERN WAR HEROES   SNIPER   OUTSIDE THE WIRE  TIN,1.00,8.00,55.92
655261319,9624103,BIG HERO 6 BD/DVD,1.00,8.00,215.92
655261432,10444757,FINDING DORY,1.00,8.00,159.92
655261667,10340553,EYE IN THE SKY,1.00,8.00,151.92
655261755,10723076,FAST FIVE 2/07/17,1.00,8.00,79.92
655261755,10082207,SEX TAPE,1.00,8.00,47.92
655261755,10082151,SOUL SURFER 2 DISCS,1.00,8.00,79.92
655261755,10082060,BOUNTY HUNTER THE,1.00,8.00,79.92
655261810,10556278,OVERLORD 1ST SEASON BD DVD,1.00,8.00,343.92
655261810,10340598,AMERICANS THE 4TH SEASON,1.00,8.00,239.92
655262040,10741485,SING BD DVD DIGITAL,1.00,8.00,199.92
655262052,10781122,ROGUE ONE A STAR WARS STORY,1.00,8.00,159.92
655262083,10760311,ASSASSINS CREED DVD,1.00,8.00,159.92
655262083,10574345,GAME OF THRONES 6TH SEASON,1.00,8.00,367.92
655262236,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
655262376,10741500,PASSENGERS 4K BD 3D BD BD UV,1.00,8.00,255.92
655262454,10809720,A DOGS PURPOSE,1.00,8.00,159.92
655262543,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
655262588,10781134,HIDDEN FIGURES,1.00,8.00,199.92
655262588,10760326,WHY HIM DVD,1.00,8.00,159.92
655262596,10862275,CASINO BD DVD VAR 100AV,1.00,8.00,47.92
655262691,10512467,BIG BANG THEORY 9TH SEASON,1.00,8.00,126.00
655262802,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
655262807,9414760,GHOST IN THE SHELL 25TH ANNIVERSARY,1.00,16.00,239.84
655262831,9792791,SPIRITED AWAY BD DVD,1.00,8.00,223.92
655262842,9472768,WIND RISES THE,1.00,8.00,183.92
655262944,9553536,WALK AMOUNG THE TOMBSTONES,1.00,8.00,103.92
655262944,6841552,SIGNS,1.00,8.00,39.92
655262955,10781117,MONSTER TRUCKS,1.00,8.00,159.92
655262959,10666420,LEGO JURASSIC WORLD INDOMINUS ESCAPE,1.00,8.00,63.92
655263038,10760342,PATRIOTS DAY BD,1.00,8.00,231.92
655263170,10417488,BEAUTY AND THE BEAST 25TH ANNIV EDT BDDVDDIGITAL,1.00,8.00,215.92
655263233,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
655263233,9188015,HOW TO TRAIN YOUR DRAGON SPEC EDT MOVIE CASH,1.00,8.00,127.92
655263487,10245913,STAR WARS THE FORCE AWAKENS BD DVD BD BONUS,1.00,8.00,215.92
655263732,8796516,GREAT GATSBY BD/DVD COMBO,1.00,8.00,79.92
655264170,10809720,A DOGS PURPOSE,1.00,8.00,159.92
655264186,10245788,IDENTITY THIEF,1.00,8.00,79.92
655264186,9160714,I FRANKENSTEIN DVD/UV,1.00,8.00,63.92
655264350,10439506,PROSCAN PDVD1053 PROGRESSIVE DVD PLAYER,1.00,8.00,175.92
655433475,10781140,MONSTER TRUCKS,1.00,8.00,199.92
655433491,10862287,GODZILLA   4K  MASTERED      BLU  RAY  ULTRAVIOLET,1.00,8.00,47.92
655433610,10666541,MOANA BD DVD DIGITAL,1.00,8.00,223.92
655433619,10637768,RUROUNI KENSHIN PART III LEGEND ENDS,1.00,8.00,183.92
655433619,10585422,RUROUNI KENSHIN PART II KYOTO INFERNO,1.00,8.00,183.92
655433906,10781122,ROGUE ONE A STAR WARS STORY,1.00,8.00,159.92
655433993,10809729,A DOGS PURPOSE,1.00,8.00,199.92
655434039,10781140,MONSTER TRUCKS,1.00,8.00,199.92
655434039,10666541,MOANA BD DVD DIGITAL,1.00,8.00,223.92
655434265,10809722,BLACK BUTLER THE MOVIE,1.00,8.00,191.92
655434265,10792782,DRAGON BALL Z KAI FINAL CHAPTER PT 1,1.00,8.00,295.92
655434333,10781114,SLEEPLESS,1.00,8.00,159.92
655434333,10781095,WAR ON EVERYONE,1.00,8.00,119.92
655434429,10792771,TEEN TITANS THE JUDAS CONTRACT,1.00,8.00,127.92
655434501,10467934,INDEPENDENCE DAY 2 BD D DHD,1.00,8.00,199.92
655434538,10781138,SPLIT BD,1.00,8.00,159.68
655434538,10781137,SLEEPLESS BD,1.00,8.00,159.68
655434557,10666498,MIDDLE SCHOOL THE WORST YEARS OF MY LIFE,1.00,8.00,159.92
655434611,10862602,GOLD BD,1.00,8.00,215.92
655434611,10827562,LA LA LAND BD,1.00,8.00,215.92
655434611,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
655434611,10760342,PATRIOTS DAY BD,1.00,8.00,231.92
655434611,10760327,LIVE BY NIGHT,1.00,8.00,183.92
655434668,10467964,SOUTH PARK 19TH SEASON,1.00,8.00,191.92
655434668,9963491,SOUTH PARK 18TH SEASON,1.00,8.00,135.92
655434712,9981333,TOY STORY THAT TIME FORGOT BD DIGITAL,1.00,8.00,119.92
655434772,6607416,Dragonball Z: 9th Season DVD,1.00,8.00,239.92
655434772,6445012,Dragon Ball Z: 8th Season DVD,1.00,8.00,239.92
655434848,10809720,A DOGS PURPOSE,1.00,8.00,159.92
655434849,10468016,HAWAII FIVEO SN 6 2010,1.00,8.00,255.92
655434849,10269943,DANIEL CRAIG COLLECTION 007,1.00,8.00,263.92
655434849,9214519,"SYLVANIA SDVD7040B 7"" PORTABLE DVD",1.00,8.00,383.92
655434849,8843977,HAWAII FIVE-O SN 3 (2010),1.00,8.00,159.92
655434849,8806477,HOMELAND 2ND SEASON,1.00,8.00,127.92
655434849,8316018,HOMELAND: 1ST SEASON,1.00,8.00,127.92
655434849,7956058,WARRIOR,1.00,8.00,71.92
655434849,5287517,"GUARDIAN, THE",1.00,8.00,39.92
655434894,10467989,FLASH THE 2ND SEASON,1.00,8.00,287.92
655434894,10467915,MIKE AND DAVE NEED WEDDING DATES DVD DIGITAL,1.00,8.00,151.92
655434894,10417453,HUNTSMAN WINTERS WAR DVD,1.00,8.00,151.92
655434894,10312437,DIRTY GRANDPA,1.00,8.00,95.92
655434894,10245888,THE 5TH WAVE,1.00,8.00,103.92
655434894,9963403,FLASH  THE 1ST SEASON,1.00,8.00,199.92
655434894,9610463,DRACULA UNTOLD,1.00,8.00,95.92
655434922,9792762,SACRED BLACKSMITH COMPLETE BOX SET,1.00,8.00,159.92
655434944,10666519,MOANA,1.00,8.00,159.92
655435003,8431497,SOUL EATER: COMPLETE SERIES,1.00,8.00,303.92
655435016,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
655435031,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
655435031,10245913,STAR WARS THE FORCE AWAKENS BD DVD BD BONUS,1.00,8.00,215.92
655435386,10827562,LA LA LAND BD,1.00,8.00,215.92
655435386,10741485,SING BD DVD DIGITAL,1.00,8.00,199.92
655435392,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
655435477,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
655435577,9792550,KINGSMAN THE SECRET SERVICE,1.00,8.00,143.92
655435639,10666541,MOANA BD DVD DIGITAL,1.00,8.00,223.92
655435748,10809708,UNDERWORLD BLOOD WARS,1.00,8.00,159.92
655435748,10637761,MARVELS DOCTOR STRANGE,1.00,8.00,159.92
655435925,8155910,VOW  (2012) DVD/UV,1.00,8.00,63.92
655435930,10781109,HIDDEN FIGURES,1.00,8.00,159.92
655435943,10809708,UNDERWORLD BLOOD WARS,1.00,8.00,159.92
655435943,10760324,PATRIOTS DAY,1.00,8.00,159.92
655436318,10760324,PATRIOTS DAY,1.00,8.00,119.68
655436318,10741485,SING BD DVD DIGITAL,1.00,8.00,119.92
655436336,10467930,PURGE THE ELECTION YEAR,1.00,8.00,175.92
655436336,9610527,JOHN WICK,1.00,8.00,151.92
655436341,10312479,MARVELS CAPTAIN AMERICA CIVIL WAR BD,1.00,8.00,159.92
655436454,10741476,PASSENGERS DVD,1.00,8.00,159.92
655436454,10666519,MOANA,1.00,8.00,159.92
655436597,10781134,HIDDEN FIGURES,1.00,8.00,159.68
655436608,10723271,SAILOR MOON CRYSTAL SET 2,1.00,8.00,239.92
655436608,10574278,SAILOR MOON S PART 1,1.00,8.00,239.92
655436626,10723054,COMEDY 20 MOVIE COLLECTION,1.00,8.00,71.92
655604293,10809731,UNDERWORLD BLOOD WARS 4K BD,1.00,8.00,239.92
655604523,10628593,PINOCCHIO,1.00,8.00,223.92
655604602,10792774,TEEN TITANS THE JUDAS CONTRACT,1.00,8.00,135.92
655604613,10792793,SNOW WHITE WITH RED HAIR 2ND SEASON,1.00,8.00,343.92
655604613,10723292,NORAGAMI ARAGOTO 2ND SEASON,1.00,8.00,343.92
655604613,10556276,SNOW WHITE WITH RED HAIR 1ST SEASON,1.00,8.00,335.92
655604814,10781122,ROGUE ONE A STAR WARS STORY,1.00,8.00,159.92
655604837,10666577,MOANA 3D BD BD DVD DIGITAL,1.00,8.00,263.92
655604959,10862360,AIR FORCE ONE  IN THE LINE OF FIRE   DOUBLE FEATUR,1.00,8.00,63.92
655604959,10862305,TAKEN 2 BD DHD,1.00,8.00,47.92
655604959,10862271,BATTLE LOS ANGELES    BD,1.00,8.00,47.92
655605022,10439506,PROSCAN PDVD1053 PROGRESSIVE DVD PLAYER,1.00,8.00,175.92
655605070,8073017,SONY DVPSR210PB PROG SCAN DVD PLAYER,1.00,-8.00,-279.92
655605071,10760324,PATRIOTS DAY,1.00,8.00,159.92
655605115,10741464,BLAZBLUE ALTER MEMORY COMPLETE SERIES,1.00,8.00,159.92
655605120,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
655605134,10781122,ROGUE ONE A STAR WARS STORY,1.00,8.00,159.92
655605134,10312442,JUNGLE BOOK LIVE ACTION,1.00,8.00,159.92
655605134,9792788,CAT RETURNS  THE,1.00,8.00,191.92
655605238,10827559,LAST SHIP 3RD SEASON,1.00,8.00,199.92
655605238,10781130,MARS 1ST SEASON,1.00,8.00,183.92
655605626,10637750,LION GUARD LIFE IN THE PRIDE,1.00,8.00,119.92
655605763,9424016,LAST SUPPER THE,1.00,8.00,71.92
655605833,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,159.68
655605846,10827569,HIDDEN FIGURES 4K BD,1.00,8.00,199.68
655605846,10417509,OBLIVION 4K UHD BD DIGITAL COPY,1.00,8.00,159.92
655605861,10781115,SPLIT,1.00,8.00,159.92
655606028,10792774,TEEN TITANS THE JUDAS CONTRACT,1.00,8.00,159.92
655606067,8925854,WOLF CHILDREN THE MOVIE,1.00,8.00,159.92
655606080,8354478,CINDERELLA: DIA EDT. BD/DVD,1.00,8.00,279.92
655606080,8316644,RESCUERS & RESCUERS DOWN UNDER,1.00,8.00,143.92
655606095,10585391,ATTACK ON TITAN THE MOVIE PART 2,1.00,8.00,159.92
655606095,10512372,ATTACK ON TITAN THE MOVIE PART 1,1.00,8.00,159.92
655606095,10340431,SHREK THE THIRD,1.00,8.00,119.92
655606095,10340430,SHREK 2,1.00,8.00,119.92
655606095,9491047,STAR WARS THE CLONE WARS THE LOST MISSIONS,1.00,8.00,199.92
655606117,10862270,APPLESEED ALPHA    BLU  RAY  ULTRAVIOLET,1.00,8.00,47.92
655606117,10169941,BATTERIES NOT INCLUDED,1.00,8.00,95.92
655606117,8683364,BATTLE LOS ANGELES (4KMASTERED)  BDUV,1.00,8.00,119.92
655606399,9792551,KINGSMAN BD DHD THE SECRET SERVICE,1.00,8.00,159.92
655606612,8933243,MICKEY MOUSE CLUBHOUSE SUPER ADV,1.00,8.00,79.92
655606612,7395339,MICKEY MOUSE CLUBHOUSE NUMBERS ROUNDUP,1.00,8.00,103.92
655606847,9752994,HACK  ROOTS COMPLETE BOX SET,1.00,8.00,199.92
655607123,10809729,A DOGS PURPOSE,1.00,8.00,199.92
655607123,10781134,HIDDEN FIGURES,1.00,8.00,199.92
655607147,10792778,THE FOUNDER,1.00,8.00,119.92
655742363,10809730,RINGS,1.00,8.00,175.92
655742363,10809729,A DOGS PURPOSE,1.00,8.00,199.92
655742363,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
655742521,10439506,PROSCAN PDVD1053 PROGRESSIVE DVD PLAYER,1.00,8.00,175.92
655742560,10862373,ANASTASIA THUMB FERN BD TF,1.00,8.00,63.92
655742681,10781086,LEGEND OF BRUCE LEE VOL 2,1.00,8.00,103.92
655742681,10697078,ARRIVAL,1.00,8.00,159.92
655742681,10697018,GHOST IN THE SHELL 2 INNOCENCE,1.00,8.00,183.92
655742681,10666572,TRIAGE X COMPLETE COLLECTION,1.00,8.00,263.92
655742800,10512461,RWBY VOL 13 BEACON BD STEELBOOK,1.00,8.00,287.92
655742831,9939347,BLACK JESUS 1ST SEASON,1.00,8.00,159.92
655742996,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
655743316,10512330,EDWARD SCISSORHANDS 25TH ANNIV EDT,1.00,8.00,119.92
655743316,9994037,MONTY PYTHON HOLY GRAIL 40TH ANNIV EDT,1.00,8.00,103.92
655743316,9725997,SPACEBALLS REPACKAGED 2015,1.00,8.00,119.92
655797780,10792772,WALKING WITH THE ENEMY,1.00,8.00,143.92
655797780,10781079,IN DUBIOUS BATTLE,1.00,8.00,103.92
655797780,10760317,LIVE BY NIGHT,1.00,8.00,159.92
655797825,10039578,LEAPFROG GIFT OF LEARNING,1.00,8.00,63.92
655797937,10666541,MOANA BD DVD DIGITAL,1.00,8.00,223.92
655798263,10666439,POWER RANGERS DINO SUPER CHARGE ROAR VOL 1,1.00,8.00,79.92
655798263,10444769,HARDCORE HENRY,1.00,8.00,151.92
655798263,8065775,SOUTH PARK: 15TH SEASON,1.00,8.00,79.92
655798374,9033494,ENDERS GAME DVD/UV,1.00,8.00,63.92
655798374,7457547,INCEPTION,1.00,8.00,39.92
655798561,9553652,GUARDIANS OF THE GALAXY BD/UV,1.00,8.00,175.92
655798605,9939322,PAW PATROL MEET EVEREST,1.00,8.00,79.92
655798794,10760327,LIVE BY NIGHT,1.00,8.00,183.92
655798825,6289114,Avatar Book 1 Collection DVD,1.00,8.00,143.92
655798827,10574355,MOBILE SUIT V GUNDAM COLL 2,1.00,8.00,391.92
655798827,10556283,MOBILE SUIT V GUNDAM COLL 1,1.00,8.00,391.92
655798829,7956058,WARRIOR,1.00,8.00,71.92
655798945,8316644,RESCUERS & RESCUERS DOWN UNDER,1.00,8.00,143.92
655799056,10792774,TEEN TITANS THE JUDAS CONTRACT,1.00,8.00,159.92
655799112,9610593,POM POKO BD/DVD,1.00,8.00,191.92
655799112,7030894,KIKI S DELIVERY SERVICE: SPEC EDT,1.00,8.00,127.92
655799268,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
655799548,9981484,BACK TO THE FUTURE 30TH ANNIV TRILOGY,1.00,8.00,319.92
655799644,10354660,DEVIL IS A PART TIMER COMPLETE SERIES,1.00,8.00,231.92
655799646,10082177,TOTAL RECALL 2012 2 DISCS UNRATED,1.00,8.00,79.92
655799646,10082124,MEN IN BLACK 3 2 DISCS,1.00,8.00,47.92
655799646,9792869,FOCUS 2015 DVD UV,1.00,8.00,55.92
655799646,9792656,CHAPPIE BD UV,1.00,8.00,151.92
655799646,8732341,42,1.00,8.00,39.92
655799646,8480391,LOOPER,1.00,8.00,47.92
655799646,7808564,FAST & FURIOUS (2009) NEWPKG,1.00,8.00,79.92
655799646,6841749,HITCHHIKER'S GUIDE TO THE GALAXY W/S,1.00,8.00,39.92
655799807,10512277,CLOUDY WITH A CHANCE OF MEATBALLS 2 BIG HEAD,1.00,8.00,79.92
655848742,10809726,ONE PIECE FILM GOLD TV SPECIAL,1.00,8.00,191.92
655848780,10666519,MOANA,1.00,8.00,159.92
655848894,10862320,WARRIOR'S WAY BD,1.00,8.00,47.92
655848929,10741478,SIX,1.00,8.00,159.92
655848929,10697081,BILLY LYNNS LONG HALFTIME WALK 2/14/17,1.00,8.00,159.92
655848929,9553490,AMERICANS THE 2ND SEASON,1.00,8.00,87.92
655848929,9033477,AMERICANS THE 1ST SEASON,1.00,8.00,87.92
655849220,10741477,SING,1.00,8.00,159.92
655849220,10666498,MIDDLE SCHOOL THE WORST YEARS OF MY LIFE,1.00,8.00,159.92
655849220,10468004,BLOOD BLOCKADE BATTLEFRONT COMPLETE,1.00,8.00,335.92
655849235,10809708,UNDERWORLD BLOOD WARS,1.00,8.00,159.92
655849309,10439506,PROSCAN PDVD1053 PROGRESSIVE DVD PLAYER,1.00,8.00,175.92
655849422,10781138,SPLIT BD,1.00,8.00,199.92
655849422,10781122,ROGUE ONE A STAR WARS STORY,1.00,8.00,159.92
655849422,9610527,JOHN WICK,1.00,8.00,151.92
655849488,10781115,SPLIT,1.00,8.00,159.92
655849572,10666469,FAST AND FURIOUS 1 AND 2,1.00,8.00,127.92
655849612,10809727,UNDERWORLD BLOOD WARS BD,1.00,8.00,199.92
655849723,5287517,"GUARDIAN, THE",1.00,8.00,39.92
655849784,10809708,UNDERWORLD BLOOD WARS,1.00,8.00,159.92
655850207,9089473,MICKEY MOUSE CLUBHOUSE MINNIERELLA,1.00,8.00,103.92
655850207,8933243,MICKEY MOUSE CLUBHOUSE SUPER ADV,1.00,8.00,79.92
655850213,10574349,PRISON SCHOOL COMPLETE BD DVD,1.00,8.00,359.92
655850232,9725901,SHOW ME FUNNY   LOOK WHOS TALKING,1.00,8.00,39.92
655850331,10809708,UNDERWORLD BLOOD WARS,1.00,8.00,159.92
655850391,10467915,MIKE AND DAVE NEED WEDDING DATES DVD DIGITAL,1.00,8.00,151.92
655850452,10245767,BOURNE ULTIMATUM THE,1.00,8.00,79.92
655850487,7030894,KIKI S DELIVERY SERVICE: SPEC EDT,1.00,8.00,127.92
655850718,10809729,A DOGS PURPOSE,1.00,8.00,199.92
655851370,10574373,GAME OF THRONES SEASON 1 6,1.00,8.00,1279.92
655851376,10760312,COLLATERAL BEAUTY,1.00,8.00,159.92
655851376,10696994,TYLER PERRY MADEA ON THE RUN,1.00,8.00,119.92
655851382,10697005,JACK REACHER NEVER GO BACK,1.00,8.00,143.92
655851382,10574360,JASON BOURNE 5 MOVIE COLLECTION,1.00,8.00,455.92
655851382,10574328,BLACK SAILS 3RD SEASON,1.00,8.00,295.92
655851382,10528421,JACK REACHER 2016 RELEASE,1.00,8.00,71.92
655851382,10082011,MISSION IMPOSSIBLE 5 MOVIE COLLECTION,1.00,8.00,319.92
655851382,9851057,ALIEN OUTPOST,1.00,8.00,79.92
655851382,9610526,JOHN WICK,1.00,8.00,103.92
655851382,9553652,GUARDIANS OF THE GALAXY BD/UV,1.00,8.00,175.92
655851382,6832814,FULL METAL JACKET SPECIAL EDITION,1.00,8.00,39.92
656014812,10827553,FIFTY SHADES DARKER,1.00,8.00,144.56
656014912,10723064,ACTION 20 MOVIE COLLECTION,1.00,8.00,71.92
656014912,10666418,HARRY AND THE HENDERSONS,1.00,8.00,63.92
656015046,9939322,PAW PATROL MEET EVEREST,1.00,8.00,72.08
656015046,9170410,PAW PATROL,1.00,8.00,79.28
656015114,10439506,PROSCAN PDVD1053 PROGRESSIVE DVD PLAYER,1.00,8.00,175.92
656015216,10827558,FIFTY SHADES DARKER,1.00,8.00,199.92
656015226,10781150,MY HERO ACADEMIA 1ST SEASON,1.00,8.00,343.92
656015226,10666616,THE WORLD GOD ONLY KNOWS ULTIMATE COLL,1.00,8.00,511.92
656015226,10340628,CROSS ANGE RONDO OF ANGELS DRAGONS,1.00,8.00,359.92
656015303,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
656015303,10556281,MIDDLE EARTH THEATRICAL COLLECTION,1.00,8.00,367.92
656015303,10512400,TMNT OUT OF THE SHADOWS BD DVD,1.00,8.00,175.92
656015303,9472719,TMNT (2014) BD/DVD/UV,1.00,8.00,143.92
656015332,10666519,MOANA,1.00,8.00,159.92
656015454,10312425,SOFIA THE FIRST SECRET LIBRARY,1.00,8.00,95.92
656015454,8928970,JAKE AND THE NEVERLAND PIRATES NEVERLAND RESCUE,1.00,8.00,119.92
656015478,10827558,FIFTY SHADES DARKER,1.00,8.00,199.92
656015492,10781137,SLEEPLESS BD,1.00,8.00,199.92
656015492,10628587,MAGNIFICENT SEVEN,1.00,8.00,159.92
656015730,10827558,FIFTY SHADES DARKER,1.00,8.00,159.68
656015792,10468004,BLOOD BLOCKADE BATTLEFRONT COMPLETE,1.00,8.00,335.92
656015837,10697098,THE EDGE OF SEVENTEEN,1.00,8.00,199.92
656015837,10528437,CAFE SOCIETY,1.00,8.00,159.92
656015837,10245876,HATEFUL EIGHT,1.00,8.00,135.92
656016073,10697000,ALMOST CHRISTMAS,1.00,8.00,159.92
656016108,10827558,FIFTY SHADES DARKER,1.00,8.00,199.92
656016315,10574311,BLACK SAILS 3RD SEASON,1.00,8.00,255.92
656016317,10439506,PROSCAN PDVD1053 PROGRESSIVE DVD PLAYER,1.00,8.00,175.92
656016438,10666546,ROGUE ONE A STAR WARS STORY,1.00,8.00,231.92
656016463,10827553,FIFTY SHADES DARKER,1.00,8.00,159.92
656016632,10827553,FIFTY SHADES DARKER,1.00,8.00,143.68
656016660,10594552,STORKS,1.00,8.00,159.92
656016807,8872079,STAR WARS TRILOGY EP IIII BD/DVD,1.00,8.00,399.92
656016878,10827558,FIFTY SHADES DARKER,1.00,8.00,199.92
656016998,10809708,UNDERWORLD BLOOD WARS,1.00,8.00,159.92
656016998,10697000,ALMOST CHRISTMAS,1.00,8.00,159.92
656016998,10574237,HANDS OF STONE,1.00,8.00,135.92
656017771,10827553,FIFTY SHADES DARKER,1.00,0.00,0.00
656018090,9610553,JUSTIFIED 5TH SEASON,1.00,8.00,175.92
656018090,8974660,JUSTIFIED 4TH SEASON,1.00,8.00,175.92
656185569,9150257,AMERICA?S SERIAL KILLERS PORTRAITS OF EVIL,1.00,8.00,31.92
656185569,9089417,WOLF OF WALL STREET THE,1.00,8.00,79.92
656185569,8872180,HANNIBAL 1ST SEASON DVD/UV,1.00,8.00,143.92
656185569,8155910,VOW  (2012) DVD/UV,1.00,8.00,63.92
656185810,10741478,SIX,1.00,8.00,159.92
656185810,10723150,MICKEY AND THE ROADSTER RACERS VOL 1,1.00,8.00,127.92
656185849,10781122,ROGUE ONE A STAR WARS STORY,1.00,8.00,159.92
656186017,10723102,5 FILM COLLECTION MONSTER MAYHEM,1.00,8.00,103.92
656186017,10269921,DEADPOOL,1.00,8.00,151.92
656186017,10122147,MARTIAN THE DVD,1.00,8.00,143.92
656186033,10340629,WHEN THEY CRY KAI 2 SEASON COLL,1.00,8.00,359.92
656186172,5200083,CARS W/S,1.00,8.00,159.92
656186176,10827558,FIFTY SHADES DARKER,1.00,8.00,199.92
656186203,10781122,ROGUE ONE A STAR WARS STORY,1.00,8.00,159.92
656186223,10697006,LOVING,1.00,16.00,319.84
656186267,10827553,FIFTY SHADES DARKER,1.00,8.00,147.12
656186428,10792794,UTAWARERUMONO THE FALSE FACES COLLECTION,1.00,8.00,402.40
656186428,10760316,LION,1.00,8.00,151.84
656186479,10827558,FIFTY SHADES DARKER,1.00,8.00,199.92
656186480,8880694,4 MOVIE SPOTLIGHT JAMIE FOXX,1.00,8.00,79.92
656186480,8374373,SAVAGES,1.00,8.00,63.92
656186668,9634827,LEGEND OF KORRA BOOKFOUR BALANCE,1.00,8.00,111.92
656186715,10741485,SING BD DVD DIGITAL,1.00,8.00,199.92
656186749,10827558,FIFTY SHADES DARKER,1.00,8.00,199.92
656186798,10862495,DETOUR,1.00,8.00,127.92
656186798,10836509,ORANGE IS THE NEW BLACK 4TH SEASON,1.00,8.00,223.92
656186798,10827558,FIFTY SHADES DARKER,1.00,8.00,199.92
656186811,9415778,PSYCH  COMPLETE SERIES,1.00,8.00,1199.92
656186945,10827553,FIFTY SHADES DARKER,1.00,8.00,159.92
656186978,8827965,LITTLE MERMAID THE DIAMOND EDT BD/DVD,1.00,8.00,239.92
656186978,8744893,SWORD IN THE STONE 50TH ANNIV EDT BD/DVD/DGCPY,1.00,8.00,143.92
656187027,10827553,FIFTY SHADES DARKER,1.00,8.00,159.92
656187131,10666572,TRIAGE X COMPLETE COLLECTION,1.00,8.00,263.92
656187131,10512473,SERAPH OF THE END VAMPIRE REIGN S1P2,1.00,8.00,319.92
656187131,10340621,SERAPH OF THE END VAMPIRE REIGN SEA 1 PT 1,1.00,8.00,343.92
656187156,10741476,PASSENGERS DVD,1.00,8.00,159.92
656187162,10836509,ORANGE IS THE NEW BLACK 4TH SEASON,1.00,8.00,223.92
